model,setting,source,id,label,pred,cpu_sec_per_1000
modernbert,pretrained,ephishllm_de,ephishllm_de:1695,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1820,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2231,1,0,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1859,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2099,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1887,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2258,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2260,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1857,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2190,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2226,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1886,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1905,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1430,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1637,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1720,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1605,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1767,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1951,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2160,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1328,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1342,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1757,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1660,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1800,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2254,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2104,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1643,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2121,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2028,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2191,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1949,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1323,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1549,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1446,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1888,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2029,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1358,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1581,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2345,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1661,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2298,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1947,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2221,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2259,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1381,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1360,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1303,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2055,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1815,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1464,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1765,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1653,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1471,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1871,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1907,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2200,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1990,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1725,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2149,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1712,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2015,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1961,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1561,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1967,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2288,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1933,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1749,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1803,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2093,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1832,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2281,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1867,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1649,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:1385,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2180,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2343,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2216,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2250,1,1,624.2
modernbert,pretrained,ephishllm_de,ephishllm_de:2062,1,1,624.2
